repo,stars,repo_size_mb,issue_number,issue_title,issue_url,pr_number,pr_url,merged_at,additions,deletions,changed_files,is_merged
DataBiosphere/toil,919,35.8,3947,Document job names & reformat tutorial scripts,https://github.com/DataBiosphere/toil/pull/3947,3947,https://github.com/DataBiosphere/toil/pull/3947,2021-12-02T13:41:06Z,155,71,28,2021-12-02T13:41:06Z
DataBiosphere/toil,919,35.8,3779,Add WES support,https://github.com/DataBiosphere/toil/pull/3779,3779,https://github.com/DataBiosphere/toil/pull/3779,2021-11-20T03:37:18Z,2699,5,29,2021-11-20T03:37:18Z
DataBiosphere/toil,919,35.8,3805,make pyupgrade (py36-plus),https://github.com/DataBiosphere/toil/pull/3805,3805,https://github.com/DataBiosphere/toil/pull/3805,2021-10-13T03:18:18Z,534,542,113,2021-10-13T03:18:18Z
DataBiosphere/toil,919,35.8,3357,Support Kubernetes clusters in toil launch-cluster,https://github.com/DataBiosphere/toil/pull/3357,3357,https://github.com/DataBiosphere/toil/pull/3357,2021-01-27T21:50:02Z,2745,829,32,2021-01-27T21:50:02Z
DataBiosphere/toil,919,35.8,3776,Single source of truth for job state,https://github.com/DataBiosphere/toil/pull/3776,3776,https://github.com/DataBiosphere/toil/pull/3776,2021-09-22T21:08:41Z,846,550,10,2021-09-22T21:08:41Z
DataBiosphere/toil,919,35.8,3746,Multi-zone balancing within regions for AWS autoscaling groups,https://github.com/DataBiosphere/toil/pull/3746,3746,https://github.com/DataBiosphere/toil/pull/3746,2021-08-31T16:01:10Z,624,820,7,2021-08-31T16:01:10Z
DataBiosphere/toil,919,35.8,3739,Set number of cores based on job.cores for OpenMP applications,https://github.com/DataBiosphere/toil/pull/3739,3739,https://github.com/DataBiosphere/toil/pull/3739,2021-08-19T18:43:38Z,230,76,14,2021-08-19T18:43:38Z
DataBiosphere/toil,919,35.8,3727,Add AWS provisioner storage system,https://github.com/DataBiosphere/toil/pull/3727,3727,https://github.com/DataBiosphere/toil/pull/3727,2021-08-12T21:27:37Z,206,69,5,2021-08-12T21:27:37Z
DataBiosphere/toil,919,35.8,3705,Add type hints to fileStore files,https://github.com/DataBiosphere/toil/pull/3705,3705,https://github.com/DataBiosphere/toil/pull/3705,2021-07-19T21:41:09Z,106,98,7,2021-07-19T21:41:09Z
DataBiosphere/toil,919,35.8,3652,Allow filestore bypass,https://github.com/DataBiosphere/toil/pull/3652,3652,https://github.com/DataBiosphere/toil/pull/3652,2021-07-16T01:36:12Z,1506,277,14,2021-07-16T01:36:12Z
